student_ID,date,daily_study_time,daily_submissions,avg_score
9jq31h6i3ny1lx0mx89e,2023-11-26,0.0,4,2.25
9jq31h6i3ny1lx0mx89e,2023-11-27,0.0,1,0.0
9jq31h6i3ny1lx0mx89e,2023-11-28,20.08,5,0.6
9jq31h6i3ny1lx0mx89e,2023-11-30,9.6,3,2.0
9jq31h6i3ny1lx0mx89e,2023-12-01,0.22,2,1.0
9jq31h6i3ny1lx0mx89e,2023-12-03,0.0,1,4.0
9jq31h6i3ny1lx0mx89e,2023-12-05,0.0,1,3.0
9jq31h6i3ny1lx0mx89e,2023-12-09,0.0,1,3.0
9jq31h6i3ny1lx0mx89e,2023-12-10,0.0,1,0.0
9jq31h6i3ny1lx0mx89e,2023-12-16,0.0,1,3.0
9jq31h6i3ny1lx0mx89e,2023-12-19,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-09-13,106.52,12,0.0
9lfh7vk4u8eh6zz1dmvp,2023-09-14,8.07,5,0.4
9lfh7vk4u8eh6zz1dmvp,2023-09-15,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-09-19,0.0,2,1.0
9lfh7vk4u8eh6zz1dmvp,2023-09-22,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-09-25,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-09-26,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-09-29,0.0,2,1.5
9lfh7vk4u8eh6zz1dmvp,2023-10-01,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-03,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-04,0.0,1,3.0
9lfh7vk4u8eh6zz1dmvp,2023-10-05,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-07,0.0,3,0.333
9lfh7vk4u8eh6zz1dmvp,2023-10-08,0.0,1,1.0
9lfh7vk4u8eh6zz1dmvp,2023-10-10,0.0,1,2.0
9lfh7vk4u8eh6zz1dmvp,2023-10-13,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-14,7.22,2,1.5
9lfh7vk4u8eh6zz1dmvp,2023-10-15,0.0,1,1.0
9lfh7vk4u8eh6zz1dmvp,2023-10-16,0.0,1,1.0
9lfh7vk4u8eh6zz1dmvp,2023-10-17,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-19,0.0,1,2.0
9lfh7vk4u8eh6zz1dmvp,2023-10-21,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-23,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-24,0.0,3,1.333
9lfh7vk4u8eh6zz1dmvp,2023-10-25,0.0,2,0.5
9lfh7vk4u8eh6zz1dmvp,2023-10-27,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-10-29,0.0,1,3.0
9lfh7vk4u8eh6zz1dmvp,2023-10-30,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-01,8.4,4,0.75
9lfh7vk4u8eh6zz1dmvp,2023-11-04,0.0,3,0.333
9lfh7vk4u8eh6zz1dmvp,2023-11-05,0.0,1,3.0
9lfh7vk4u8eh6zz1dmvp,2023-11-06,0.0,3,2.333
9lfh7vk4u8eh6zz1dmvp,2023-11-09,0.0,4,0.5
9lfh7vk4u8eh6zz1dmvp,2023-11-11,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-12,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-13,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-14,0.0,3,2.333
9lfh7vk4u8eh6zz1dmvp,2023-11-16,0.0,1,3.0
9lfh7vk4u8eh6zz1dmvp,2023-11-17,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-18,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-20,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-22,8.02,3,0.333
9lfh7vk4u8eh6zz1dmvp,2023-11-23,16.1,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-24,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-27,0.0,3,0.0
9lfh7vk4u8eh6zz1dmvp,2023-11-28,0.0,3,2.0
9lfh7vk4u8eh6zz1dmvp,2023-11-29,0.0,1,2.0
9lfh7vk4u8eh6zz1dmvp,2023-11-30,21.43,3,1.667
9lfh7vk4u8eh6zz1dmvp,2023-12-01,0.0,1,1.0
9lfh7vk4u8eh6zz1dmvp,2023-12-02,0.0,2,3.0
9lfh7vk4u8eh6zz1dmvp,2023-12-05,0.0,2,0.0
9lfh7vk4u8eh6zz1dmvp,2023-12-06,0.0,1,3.0
9lfh7vk4u8eh6zz1dmvp,2023-12-07,0.0,3,1.0
9lfh7vk4u8eh6zz1dmvp,2023-12-08,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-12-09,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-12-12,0.0,2,1.5
9lfh7vk4u8eh6zz1dmvp,2023-12-13,0.0,1,2.0
9lfh7vk4u8eh6zz1dmvp,2023-12-16,8.75,5,0.6
9lfh7vk4u8eh6zz1dmvp,2023-12-17,0.0,1,0.0
9lfh7vk4u8eh6zz1dmvp,2023-12-18,0.0,1,2.0
9lfh7vk4u8eh6zz1dmvp,2023-12-19,0.0,3,1.333
9lfh7vk4u8eh6zz1dmvp,2023-12-20,0.0,2,1.5
9lfh7vk4u8eh6zz1dmvp,2023-12-21,28.05,2,0.5
9lfh7vk4u8eh6zz1dmvp,2023-12-22,0.0,1,3.0
9lfh7vk4u8eh6zz1dmvp,2023-12-24,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-09-09,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-09-11,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-09-12,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-09-14,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-09-15,0.0,5,0.8
9nfrfi8p7oktnfr9c30b,2023-09-16,0.0,3,0.333
9nfrfi8p7oktnfr9c30b,2023-09-17,6.13,3,0.0
9nfrfi8p7oktnfr9c30b,2023-09-18,0.0,2,0.5
9nfrfi8p7oktnfr9c30b,2023-09-20,0.0,1,2.0
9nfrfi8p7oktnfr9c30b,2023-09-21,5.98,3,0.667
9nfrfi8p7oktnfr9c30b,2023-09-22,31.53,10,0.4
9nfrfi8p7oktnfr9c30b,2023-09-23,0.0,1,2.0
9nfrfi8p7oktnfr9c30b,2023-09-24,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-09-25,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-09-26,0.0,2,1.0
9nfrfi8p7oktnfr9c30b,2023-09-29,0.0,4,0.75
9nfrfi8p7oktnfr9c30b,2023-10-04,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-10-05,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-10-06,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-10-07,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-10-10,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-10-11,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-10-12,0.0,3,1.0
9nfrfi8p7oktnfr9c30b,2023-10-13,0.0,3,1.0
9nfrfi8p7oktnfr9c30b,2023-10-15,7.83,5,0.2
9nfrfi8p7oktnfr9c30b,2023-10-16,17.98,2,0.5
9nfrfi8p7oktnfr9c30b,2023-10-18,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-10-19,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-10-20,0.0,3,0.667
9nfrfi8p7oktnfr9c30b,2023-10-21,0.0,2,2.5
9nfrfi8p7oktnfr9c30b,2023-10-22,0.0,1,1.0
9nfrfi8p7oktnfr9c30b,2023-10-24,0.25,4,1.0
9nfrfi8p7oktnfr9c30b,2023-10-26,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-10-27,21.5,4,0.0
9nfrfi8p7oktnfr9c30b,2023-10-28,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-10-29,0.0,2,1.5
9nfrfi8p7oktnfr9c30b,2023-10-30,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-01,0.0,1,2.0
9nfrfi8p7oktnfr9c30b,2023-11-02,0.0,2,1.0
9nfrfi8p7oktnfr9c30b,2023-11-03,0.0,2,0.5
9nfrfi8p7oktnfr9c30b,2023-11-04,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-05,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-07,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-09,0.0,3,0.0
9nfrfi8p7oktnfr9c30b,2023-11-10,0.0,3,0.0
9nfrfi8p7oktnfr9c30b,2023-11-12,0.0,4,0.25
9nfrfi8p7oktnfr9c30b,2023-11-14,0.0,2,1.0
9nfrfi8p7oktnfr9c30b,2023-11-15,23.23,3,1.333
9nfrfi8p7oktnfr9c30b,2023-11-16,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-17,0.0,3,0.0
9nfrfi8p7oktnfr9c30b,2023-11-18,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-19,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-21,25.98,4,0.0
9nfrfi8p7oktnfr9c30b,2023-11-22,8.83,3,1.0
9nfrfi8p7oktnfr9c30b,2023-11-23,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-11-24,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-25,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-11-26,23.48,5,0.6
9nfrfi8p7oktnfr9c30b,2023-11-27,0.0,2,0.5
9nfrfi8p7oktnfr9c30b,2023-11-28,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-11-29,0.0,2,0.0
9nfrfi8p7oktnfr9c30b,2023-11-30,0.0,3,2.0
9nfrfi8p7oktnfr9c30b,2023-12-01,26.28,4,1.5
9nfrfi8p7oktnfr9c30b,2023-12-02,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-12-03,0.0,1,3.0
9nfrfi8p7oktnfr9c30b,2023-12-05,0.0,2,0.5
9nfrfi8p7oktnfr9c30b,2023-12-06,0.0,2,3.0
9nfrfi8p7oktnfr9c30b,2023-12-07,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-12-08,0.0,1,0.0
9nfrfi8p7oktnfr9c30b,2023-12-13,0.0,3,0.667
9nfrfi8p7oktnfr9c30b,2023-12-14,19.77,3,2.667
9npnusbksscam12fc4ut,2023-09-04,0.0,4,0.5
9npnusbksscam12fc4ut,2023-09-05,23.08,5,0.2
9npnusbksscam12fc4ut,2023-09-06,74.57,10,0.2
9npnusbksscam12fc4ut,2023-09-07,0.0,1,1.0
9npnusbksscam12fc4ut,2023-09-08,0.0,1,0.0
9npnusbksscam12fc4ut,2023-09-10,4.55,3,0.333
9npnusbksscam12fc4ut,2023-09-11,0.0,3,0.667
9npnusbksscam12fc4ut,2023-09-13,10.45,5,0.4
9npnusbksscam12fc4ut,2023-09-14,0.0,2,0.0
9npnusbksscam12fc4ut,2023-09-15,0.0,1,2.0
9npnusbksscam12fc4ut,2023-09-16,11.37,5,0.0
9npnusbksscam12fc4ut,2023-09-17,0.0,1,0.0
9npnusbksscam12fc4ut,2023-09-18,0.0,1,0.0
9npnusbksscam12fc4ut,2023-09-19,20.05,2,0.0
9npnusbksscam12fc4ut,2023-09-30,0.0,1,0.0
9npnusbksscam12fc4ut,2023-10-05,11.48,3,0.0
9npnusbksscam12fc4ut,2023-10-07,0.0,2,0.0
9npnusbksscam12fc4ut,2023-10-08,0.0,2,1.5
9npnusbksscam12fc4ut,2023-10-09,31.77,5,0.4
9npnusbksscam12fc4ut,2023-10-10,0.0,5,0.8
9npnusbksscam12fc4ut,2023-10-11,0.0,2,0.0
9npnusbksscam12fc4ut,2023-10-14,18.57,4,1.0
9npnusbksscam12fc4ut,2023-10-16,0.0,3,0.667
9npnusbksscam12fc4ut,2023-10-17,13.05,3,1.0
9npnusbksscam12fc4ut,2023-10-18,0.0,2,0.0
9npnusbksscam12fc4ut,2023-10-19,0.0,2,0.5
9npnusbksscam12fc4ut,2023-10-23,0.0,3,1.0
9npnusbksscam12fc4ut,2023-10-24,0.0,1,1.0
9npnusbksscam12fc4ut,2023-10-26,0.0,2,1.5
9npnusbksscam12fc4ut,2023-10-30,0.0,1,3.0
9npnusbksscam12fc4ut,2023-10-31,0.0,2,3.0
9npnusbksscam12fc4ut,2023-11-01,0.0,1,3.0
9npnusbksscam12fc4ut,2023-11-06,0.0,1,0.0
9npnusbksscam12fc4ut,2023-11-07,7.33,2,0.0
9npnusbksscam12fc4ut,2023-11-08,11.83,5,0.6
9npnusbksscam12fc4ut,2023-11-09,0.0,2,0.0
9npnusbksscam12fc4ut,2023-11-11,20.2,4,1.25
9npnusbksscam12fc4ut,2023-11-12,0.0,2,3.0
9npnusbksscam12fc4ut,2023-11-13,0.0,1,3.0
9npnusbksscam12fc4ut,2023-11-14,22.63,4,2.0
9npnusbksscam12fc4ut,2023-11-22,0.0,1,3.0
9npnusbksscam12fc4ut,2023-11-26,0.0,1,3.0
9npnusbksscam12fc4ut,2023-11-28,8.08,4,1.75
9npnusbksscam12fc4ut,2023-11-29,0.0,1,3.0
9npnusbksscam12fc4ut,2023-12-01,0.0,1,1.0
9npnusbksscam12fc4ut,2023-12-03,0.0,2,1.5
9npnusbksscam12fc4ut,2023-12-04,0.0,1,2.0
9npnusbksscam12fc4ut,2023-12-06,24.75,4,0.25
9npnusbksscam12fc4ut,2023-12-12,0.0,1,3.0
9npnusbksscam12fc4ut,2023-12-14,0.35,2,0.0
9npnusbksscam12fc4ut,2023-12-17,0.0,2,1.5
9npnusbksscam12fc4ut,2023-12-19,0.0,1,3.0
9npnusbksscam12fc4ut,2023-12-20,0.0,2,1.5
9npnusbksscam12fc4ut,2023-12-21,0.0,1,0.0
9npnusbksscam12fc4ut,2023-12-22,0.0,1,0.0
9npnusbksscam12fc4ut,2023-12-23,0.0,1,0.0
9npnusbksscam12fc4ut,2023-12-26,0.0,2,3.0
9npnusbksscam12fc4ut,2024-01-01,0.0,1,4.0
9npnusbksscam12fc4ut,2024-01-05,0.0,1,0.0
9npnusbksscam12fc4ut,2024-01-06,0.0,1,3.0
9npnusbksscam12fc4ut,2024-01-07,0.0,1,3.0
9trgand057juzal1kecf,2023-09-18,4.18,2,0.0
9trgand057juzal1kecf,2023-09-29,23.92,2,0.5
9trgand057juzal1kecf,2023-10-06,10.8,7,0.0
9trgand057juzal1kecf,2023-10-07,51.55,7,0.143
9trgand057juzal1kecf,2023-10-08,0.0,2,1.0
9trgand057juzal1kecf,2023-10-09,0.0,2,2.0
9trgand057juzal1kecf,2023-10-10,0.0,1,2.0
9trgand057juzal1kecf,2023-10-13,0.0,3,1.333
9trgand057juzal1kecf,2023-10-14,0.0,2,2.0
9trgand057juzal1kecf,2023-10-16,0.0,1,0.0
9trgand057juzal1kecf,2023-10-17,0.0,2,1.5
9trgand057juzal1kecf,2023-10-18,17.3,8,0.375
9trgand057juzal1kecf,2023-10-19,0.0,2,2.0
9trgand057juzal1kecf,2023-10-20,0.0,1,2.0
9trgand057juzal1kecf,2023-10-21,0.0,3,1.333
9trgand057juzal1kecf,2023-10-23,0.0,2,0.0
9trgand057juzal1kecf,2023-10-24,0.0,1,0.0
9trgand057juzal1kecf,2023-10-25,0.0,1,3.0
9trgand057juzal1kecf,2023-10-28,0.0,1,2.0
9trgand057juzal1kecf,2023-10-30,0.0,1,2.0
9trgand057juzal1kecf,2023-10-31,0.0,1,3.0
9trgand057juzal1kecf,2023-11-01,0.0,1,0.0
9trgand057juzal1kecf,2023-11-02,0.0,2,3.0
9trgand057juzal1kecf,2023-11-03,0.0,2,0.0
9trgand057juzal1kecf,2023-11-04,0.0,4,1.25
9trgand057juzal1kecf,2023-11-05,0.0,2,1.5
9trgand057juzal1kecf,2023-11-06,0.0,1,2.0
9trgand057juzal1kecf,2023-11-08,1.17,3,0.0
9trgand057juzal1kecf,2023-11-10,0.0,1,1.0
9trgand057juzal1kecf,2023-11-13,0.0,2,2.5
9trgand057juzal1kecf,2023-11-14,0.0,1,2.0
9trgand057juzal1kecf,2023-11-15,0.0,2,3.0
9trgand057juzal1kecf,2023-11-16,0.0,1,0.0
9trgand057juzal1kecf,2023-11-17,0.0,1,1.0
9trgand057juzal1kecf,2023-11-18,0.0,1,3.0
9trgand057juzal1kecf,2023-11-19,0.0,1,3.0
9trgand057juzal1kecf,2023-11-20,20.25,2,0.0
9trgand057juzal1kecf,2023-11-21,13.05,4,1.5
9trgand057juzal1kecf,2023-11-22,0.0,4,0.75
9trgand057juzal1kecf,2023-11-23,0.0,2,2.5
9trgand057juzal1kecf,2023-11-25,5.05,2,1.5
9trgand057juzal1kecf,2023-11-27,0.0,2,3.0
9trgand057juzal1kecf,2023-11-28,0.0,2,1.5
9trgand057juzal1kecf,2023-11-29,19.38,5,1.0
9trgand057juzal1kecf,2023-11-30,40.33,8,2.0
9trgand057juzal1kecf,2023-12-01,21.95,4,1.0
9trgand057juzal1kecf,2023-12-02,21.5,3,1.667
9trgand057juzal1kecf,2023-12-05,19.48,5,1.2
9trgand057juzal1kecf,2023-12-06,0.0,3,0.667
9trgand057juzal1kecf,2023-12-12,0.0,1,3.0
9trgand057juzal1kecf,2023-12-13,0.0,1,0.0
9trgand057juzal1kecf,2023-12-14,0.0,1,3.0
9trgand057juzal1kecf,2023-12-15,0.0,1,0.0
9trgand057juzal1kecf,2023-12-16,16.15,4,0.75
9trgand057juzal1kecf,2023-12-19,0.0,3,1.0
9trgand057juzal1kecf,2023-12-20,0.0,1,0.0
9trgand057juzal1kecf,2023-12-22,0.0,3,2.0
9trgand057juzal1kecf,2023-12-23,0.0,1,0.0
9trgand057juzal1kecf,2023-12-27,0.0,1,0.0
9trgand057juzal1kecf,2023-12-29,0.0,1,3.0
9trgand057juzal1kecf,2023-12-30,2.67,5,1.8
9trgand057juzal1kecf,2024-01-02,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-09-14,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-09-17,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-09-28,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-10-03,0.0,1,1.0
9wax6sfj9cuqbbxc95om,2023-10-04,0.0,1,1.0
9wax6sfj9cuqbbxc95om,2023-10-05,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-10-06,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-10-08,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-10-09,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-10-10,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-10-11,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-10-12,0.0,3,1.0
9wax6sfj9cuqbbxc95om,2023-10-13,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-10-14,0.0,2,1.0
9wax6sfj9cuqbbxc95om,2023-10-15,5.32,3,1.0
9wax6sfj9cuqbbxc95om,2023-10-16,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-10-17,12.6,4,0.75
9wax6sfj9cuqbbxc95om,2023-10-18,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-10-19,15.2,4,1.25
9wax6sfj9cuqbbxc95om,2023-10-20,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-10-21,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-10-22,0.0,2,1.5
9wax6sfj9cuqbbxc95om,2023-10-24,0.0,2,1.5
9wax6sfj9cuqbbxc95om,2023-10-25,0.0,5,0.6
9wax6sfj9cuqbbxc95om,2023-10-26,2.8,3,0.0
9wax6sfj9cuqbbxc95om,2023-10-30,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-10-31,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-11-01,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-02,1.18,3,0.0
9wax6sfj9cuqbbxc95om,2023-11-03,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-05,0.0,1,3.0
9wax6sfj9cuqbbxc95om,2023-11-06,0.0,1,1.0
9wax6sfj9cuqbbxc95om,2023-11-07,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-08,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-11-09,8.35,7,1.286
9wax6sfj9cuqbbxc95om,2023-11-10,0.0,1,3.0
9wax6sfj9cuqbbxc95om,2023-11-11,0.0,1,1.0
9wax6sfj9cuqbbxc95om,2023-11-13,0.0,2,1.0
9wax6sfj9cuqbbxc95om,2023-11-14,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-15,10.22,4,2.0
9wax6sfj9cuqbbxc95om,2023-11-16,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-17,28.8,2,0.0
9wax6sfj9cuqbbxc95om,2023-11-18,0.0,2,1.5
9wax6sfj9cuqbbxc95om,2023-11-20,0.0,3,0.667
9wax6sfj9cuqbbxc95om,2023-11-21,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-22,0.57,3,0.0
9wax6sfj9cuqbbxc95om,2023-11-24,0.0,1,1.0
9wax6sfj9cuqbbxc95om,2023-11-25,27.57,3,1.333
9wax6sfj9cuqbbxc95om,2023-11-26,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-27,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-11-28,2.17,2,0.5
9wax6sfj9cuqbbxc95om,2023-11-30,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-12-01,0.0,1,2.0
9wax6sfj9cuqbbxc95om,2023-12-04,0.0,1,3.0
9wax6sfj9cuqbbxc95om,2023-12-05,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-12-06,0.0,1,1.0
9wax6sfj9cuqbbxc95om,2023-12-07,0.0,2,2.0
9wax6sfj9cuqbbxc95om,2023-12-09,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-12-12,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-12-13,0.0,3,1.333
9wax6sfj9cuqbbxc95om,2023-12-14,27.78,4,1.75
9wax6sfj9cuqbbxc95om,2023-12-16,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-12-18,4.15,3,0.0
9wax6sfj9cuqbbxc95om,2023-12-19,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-12-20,0.0,3,1.333
9wax6sfj9cuqbbxc95om,2023-12-21,0.0,2,0.0
9wax6sfj9cuqbbxc95om,2023-12-22,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-12-23,0.0,3,1.667
9wax6sfj9cuqbbxc95om,2023-12-26,0.0,1,3.0
9wax6sfj9cuqbbxc95om,2023-12-29,1.08,2,0.0
9wax6sfj9cuqbbxc95om,2023-12-30,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2023-12-31,0.0,1,0.0
9wax6sfj9cuqbbxc95om,2024-01-02,0.0,3,1.0
a05da04117e032cb4977,2023-09-04,20.88,6,0.0
a05da04117e032cb4977,2023-09-05,4.42,4,0.75
a05da04117e032cb4977,2023-09-07,24.37,5,1.0
a05da04117e032cb4977,2023-09-08,61.5,9,1.889
a05da04117e032cb4977,2023-09-10,55.27,16,1.375
a05da04117e032cb4977,2023-09-11,10.48,3,2.0
a05da04117e032cb4977,2023-10-15,0.0,1,3.0
a05da04117e032cb4977,2023-10-22,115.55,16,1.438
a05da04117e032cb4977,2023-10-31,47.2,14,1.286
a05da04117e032cb4977,2023-11-01,93.7,15,1.867
a05da04117e032cb4977,2023-11-14,6.5,2,0.5
a05da04117e032cb4977,2023-12-04,32.45,9,1.111
a05da04117e032cb4977,2023-12-16,17.9,4,0.25
a05da04117e032cb4977,2023-12-30,24.17,9,1.556
a05da04117e032cb4977,2024-01-02,66.82,12,1.583
a05da04117e032cb4977,2024-01-03,36.38,8,2.125
a06fdb8743c4d4ef09fe,2023-10-01,3.8,3,0.0
a06fdb8743c4d4ef09fe,2023-10-03,42.7,26,0.077
a06fdb8743c4d4ef09fe,2023-10-16,26.75,5,0.2
a06fdb8743c4d4ef09fe,2023-10-24,1.93,3,0.0
a06fdb8743c4d4ef09fe,2023-11-04,0.68,2,0.5
a06fdb8743c4d4ef09fe,2023-11-08,1.22,2,0.5
a06fdb8743c4d4ef09fe,2023-11-09,0.0,1,2.0
a06fdb8743c4d4ef09fe,2023-11-17,6.87,3,1.333
a06fdb8743c4d4ef09fe,2023-11-23,10.93,6,0.667
a06fdb8743c4d4ef09fe,2023-11-24,7.68,10,0.9
a06fdb8743c4d4ef09fe,2023-11-25,5.93,8,1.375
a06fdb8743c4d4ef09fe,2023-11-27,0.0,1,3.0
a06fdb8743c4d4ef09fe,2023-11-30,0.0,1,3.0
a06fdb8743c4d4ef09fe,2023-12-01,1.15,2,1.5
a06fdb8743c4d4ef09fe,2023-12-02,22.48,2,3.0
a06fdb8743c4d4ef09fe,2023-12-07,0.9,4,1.5
a06fdb8743c4d4ef09fe,2023-12-08,0.0,1,3.0
a06fdb8743c4d4ef09fe,2023-12-13,0.0,1,3.0
a06fdb8743c4d4ef09fe,2023-12-16,14.35,5,2.4
a06fdb8743c4d4ef09fe,2023-12-17,0.47,3,2.0
a06fdb8743c4d4ef09fe,2023-12-18,0.0,2,3.0
a06fdb8743c4d4ef09fe,2023-12-19,48.6,8,1.75
a06fdb8743c4d4ef09fe,2023-12-20,0.0,10,3.1
a0973be15e5e7116f121,2023-10-12,26.45,7,0.286
a0973be15e5e7116f121,2023-10-20,12.83,2,1.0
a0973be15e5e7116f121,2023-10-26,47.57,10,1.1
a0973be15e5e7116f121,2023-10-30,11.72,7,0.857
a0973be15e5e7116f121,2023-10-31,32.28,9,1.222
a0973be15e5e7116f121,2023-11-05,24.5,4,2.25
a0973be15e5e7116f121,2023-11-06,22.08,4,0.75
a0973be15e5e7116f121,2023-11-07,28.68,5,1.2
a0973be15e5e7116f121,2023-11-08,0.0,1,3.0
a0973be15e5e7116f121,2023-11-19,54.18,15,1.0
a0973be15e5e7116f121,2023-11-20,0.0,1,1.0
a0973be15e5e7116f121,2023-11-21,12.83,6,2.167
a0973be15e5e7116f121,2023-11-23,22.52,3,3.0
a0973be15e5e7116f121,2023-11-26,3.3,5,0.0
a0973be15e5e7116f121,2023-11-28,33.5,4,1.5
a0973be15e5e7116f121,2023-11-29,54.05,15,1.2
a0973be15e5e7116f121,2023-12-13,0.0,1,3.0
a0973be15e5e7116f121,2023-12-16,60.12,15,1.2
a0973be15e5e7116f121,2023-12-17,21.73,7,1.857
a0a1991396f865c9e3dc,2023-10-05,94.3,29,0.138
a0a1991396f865c9e3dc,2023-10-06,34.18,11,0.182
a0a1991396f865c9e3dc,2023-10-07,7.18,6,0.0
a0a1991396f865c9e3dc,2023-10-08,69.73,49,0.306
a0a1991396f865c9e3dc,2023-10-10,27.2,11,0.273
a0a1991396f865c9e3dc,2023-10-12,15.17,8,1.5
a0a1991396f865c9e3dc,2023-10-18,12.85,4,0.0
a0a1991396f865c9e3dc,2023-10-19,127.65,34,1.0
a0a1991396f865c9e3dc,2023-10-21,37.25,15,0.933
a0a1991396f865c9e3dc,2023-10-26,25.17,3,1.0
a0a1991396f865c9e3dc,2023-10-28,1.53,3,1.0
